null_rep,mean_pr_auc,mean_roc_auc
533,0.45794347766097,0.7240073529411766
534,0.496902581465662,0.7502450980392158
535,0.4517752823515208,0.7268014705882354
536,0.46244376598633574,0.7314950980392156
537,0.4417709609075709,0.717671568627451
538,0.4313289854137378,0.710625
539,0.4251090291574037,0.7028063725490195
540,0.4604218872086519,0.7583578431372549
541,0.4141083398384095,0.6999264705882352
542,0.43706774098221474,0.7262499999999998
543,0.43752568894383903,0.7144730392156863
544,0.44817085140092094,0.7205147058823529
545,0.4448911589285041,0.7207475490196079
546,0.44223963640991504,0.7322671568627451
547,0.45248083959384267,0.74125
548,0.42402663268104435,0.7124632352941177
549,0.4357237541440328,0.7024509803921569
550,0.46164701692642857,0.7493382352941177
551,0.45245038048037267,0.7234191176470587
552,0.43671747752591406,0.7268014705882354
553,0.41707206981471684,0.7049019607843137
554,0.4236272559712962,0.6987254901960784
555,0.4473735522733201,0.7155392156862745
556,0.45611820571069794,0.7167769607843135
557,0.45644440027063865,0.7403921568627448
558,0.45194824767309283,0.7523039215686275
559,0.4482010746391552,0.7346568627450981
560,0.43519781749038705,0.7380392156862747
561,0.4489516096791638,0.7272058823529411
562,0.44078575142178084,0.7413848039215687
563,0.4621560507059733,0.7388848039215686
564,0.4190093943151218,0.6956985294117648
565,0.42149021082689814,0.7127450980392156
566,0.43341780880654723,0.7262009803921569
567,0.4056674287041933,0.7075735294117647
568,0.4371383836751484,0.7333578431372549
569,0.4639329589828815,0.7379166666666664
570,0.4360147650337279,0.7207598039215685
571,0.42222599008318823,0.7215441176470585
572,0.45377257138286553,0.736299019607843
573,0.4229007875079857,0.725294117647059
574,0.4553819759818212,0.720294117647059
575,0.4340765025881124,0.7051593137254902
576,0.48164453390033884,0.7533823529411764
577,0.47411539893428434,0.7498774509803923
578,0.44604123735741374,0.7241666666666664
579,0.4207354934582102,0.6977573529411765
580,0.43290099514635116,0.7205269607843136
581,0.4526040877480505,0.7357965686274508
582,0.4743765519396325,0.7517524509803921
583,0.43763939411694835,0.7082598039215686
584,0.4594709661826535,0.7281495098039217
585,0.42608408203996445,0.7188602941176471
586,0.461028090602781,0.7369730392156864
587,0.44793995509707585,0.7208823529411762
588,0.42754473043869323,0.7132230392156862
589,0.44715026841923133,0.7255514705882355
590,0.45986816326947905,0.7286274509803922
591,0.41416888248776806,0.7073529411764706
592,0.48538506237770934,0.7620098039215687
593,0.44575606485591,0.7254901960784313
594,0.4442211034149889,0.7295098039215688
595,0.4399501752117851,0.7207475490196077
596,0.448757962582653,0.7162745098039214
597,0.44701265189345674,0.7346936274509804
598,0.4449212936329809,0.7050612745098038
599,0.4573982312407236,0.73375
600,0.4535095742034597,0.7102573529411765
601,0.46025210128422195,0.7439950980392156
602,0.44100878947047667,0.7335906862745099
603,0.4604038711832829,0.7259313725490196
604,0.45871468019997425,0.740686274509804
605,0.45537670450750944,0.7499387254901961
606,0.45669222611037624,0.7353308823529412
607,0.45420026325869983,0.7228553921568627
608,0.4561354827662876,0.7409926470588235
609,0.4270521098268776,0.6991911764705881
610,0.46762835283481563,0.7187745098039214
611,0.4424398561821162,0.7242279411764706
612,0.44157102906696566,0.7082107843137254
613,0.44432355754840275,0.7184803921568629
614,0.4492522775212403,0.7378676470588236
615,0.4603178693368322,0.7426470588235294
616,0.47101844411035587,0.7459558823529412
617,0.44758819112031184,0.724485294117647
618,0.4450817993639201,0.7313970588235296
619,0.450400263307384,0.724718137254902
620,0.411914814617214,0.6976593137254902
621,0.4626822343320022,0.7391666666666667
622,0.4221274835272514,0.71125
623,0.43191179272796915,0.7135784313725492
624,0.4461872373627404,0.7374632352941178
625,0.42590117315175363,0.7231004901960785
626,0.44221227433843546,0.7273651960784313
627,0.41102509952780847,0.7125612745098041
628,0.4744689960452344,0.7526470588235294
629,0.4381582234271862,0.7074877450980391
630,0.4580319197200003,0.7315808823529413
631,0.4182067699242622,0.7197916666666666
632,0.4526790613855243,0.7167034313725489
633,0.42371985324616906,0.7204901960784315
634,0.4343826569457375,0.7383823529411764
635,0.4328899945370533,0.7235294117647058
636,0.4432657496155949,0.7242892156862746
637,0.4458690526306624,0.7325980392156863
638,0.46580810717633475,0.7501470588235294
639,0.45069217978157605,0.727107843137255
640,0.4292819478566382,0.7097426470588233
641,0.45145133717618235,0.7298529411764706
642,0.4236542233423039,0.7137254901960783
643,0.4481608705621863,0.7474509803921566
644,0.44588628942150604,0.7169975490196079
645,0.4544723065748608,0.7189093137254902
646,0.4430203211964048,0.7221936274509804
647,0.45167324124677066,0.7213602941176469
648,0.4113679390355086,0.7099387254901961
649,0.433642205017205,0.7198161764705884
650,0.44558486465375,0.7255637254901961
651,0.4561524927743967,0.7422916666666666
652,0.4259422276281796,0.705
653,0.4797017945647976,0.7504779411764705
654,0.4414935963875593,0.7220710784313726
655,0.4393213611580484,0.715686274509804
656,0.4601183280800154,0.7481740196078434
657,0.4479103544660821,0.7169240196078429
658,0.4121966659215112,0.6996568627450978
659,0.4515411470910698,0.7465441176470589
660,0.45955393153458174,0.7162745098039216
661,0.46453320329481324,0.7364460784313726
662,0.4639220365476171,0.7372794117647058
663,0.47104349544790725,0.7398406862745099
664,0.4623934181859879,0.7278799019607841
665,0.45002540260164103,0.7266789215686277
666,0.415190548071353,0.7173161764705881
667,0.44123511760856965,0.7071323529411764
668,0.44161080259609675,0.7122426470588237
669,0.4557661026337497,0.7349387254901961
670,0.41478843227063045,0.7009436274509803
671,0.47328171779487577,0.7188602941176471
672,0.42053805247613285,0.7141789215686276
673,0.4452350023700642,0.7153308823529412
674,0.4371193230574035,0.7107843137254902
675,0.4237832296272699,0.7306004901960786
676,0.40978839206316,0.7067156862745098
677,0.4222599443756564,0.7051593137254902
678,0.415908083044693,0.7097794117647059
679,0.43502017628913914,0.7207352941176469
680,0.44323378615135584,0.7345098039215686
681,0.4485915031677415,0.7254411764705881
682,0.4417428985559789,0.7221568627450982
683,0.4183077486812007,0.7136274509803922
684,0.45413543651624144,0.7164705882352941
685,0.4439240264665961,0.716482843137255
686,0.437958610676103,0.7205392156862744
687,0.43883312333950886,0.7154044117647058
688,0.44841112379192877,0.7373039215686275
689,0.4526723308511233,0.7183946078431372
690,0.4538224984223437,0.7331740196078428
691,0.44605910854711167,0.7163602941176468
692,0.4554475399901097,0.716078431372549
693,0.4412200591949044,0.7133088235294116
694,0.43720438493967906,0.719448529411765
695,0.48177085834129185,0.7536151960784313
696,0.4516501811455372,0.7278186274509804
697,0.45041702401628875,0.7439460784313725
698,0.44560027103099864,0.7152205882352942
