fold_i,fold_j,repeat_i,repeat_j,same_repeat,normalized_projector_overlap
37,49,8,10,0,0.6878622480941441
37,50,8,10,0,0.6687867759459296
37,51,8,11,0,0.6327630524403978
37,52,8,11,0,0.58591759544522
37,53,8,11,0,0.7391750953762721
37,54,8,11,0,0.6852714368108681
37,55,8,11,0,0.6755524298906015
37,56,8,12,0,0.6183826750577905
37,57,8,12,0,0.7191350223220225
37,58,8,12,0,0.5386153993904104
37,59,8,12,0,0.7665626636556302
37,60,8,12,0,0.7036410991666053
37,61,8,13,0,0.6674777982823915
37,62,8,13,0,0.5901567292667563
37,63,8,13,0,0.621906307318479
37,64,8,13,0,0.7371109847757987
37,65,8,13,0,0.7314270094310231
37,66,8,14,0,0.6763855452451635
37,67,8,14,0,0.7300374103038261
37,68,8,14,0,0.6597860715501278
37,69,8,14,0,0.6849013800595934
37,70,8,14,0,0.6374392519304795
37,71,8,15,0,0.5926892315260202
37,72,8,15,0,0.6800041256705378
37,73,8,15,0,0.6725726793363492
37,74,8,15,0,0.663910144100887
37,75,8,15,0,0.676550179965719
37,76,8,16,0,0.6634801724278921
37,77,8,16,0,0.6844322658182411
37,78,8,16,0,0.7087708285316894
37,79,8,16,0,0.6709672127085771
37,80,8,16,0,0.629066098399711
37,81,8,17,0,0.6355229522076318
37,82,8,17,0,0.6957421982463539
37,83,8,17,0,0.7132530318537609
37,84,8,17,0,0.7081297526837979
37,85,8,17,0,0.6257793423042428
37,86,8,18,0,0.5953500227857456
37,87,8,18,0,0.7717505850915336
37,88,8,18,0,0.603928225193824
37,89,8,18,0,0.6945510354118056
37,90,8,18,0,0.7101601201809902
37,91,8,19,0,0.6451815399206238
37,92,8,19,0,0.599117154862643
37,93,8,19,0,0.7151601971022055
37,94,8,19,0,0.6297461029841364
37,95,8,19,0,0.6977974838371135
37,96,8,20,0,0.6920242863021614
37,97,8,20,0,0.5953097388795111
37,98,8,20,0,0.7320023125201867
37,99,8,20,0,0.6669875877430956
37,100,8,20,0,0.6248768330211223
38,39,8,8,1,0.6587610775021502
38,40,8,8,1,0.6234751710065201
38,41,8,9,0,0.7605719532532043
38,42,8,9,0,0.7331663800451241
38,43,8,9,0,0.6969460462471435
38,44,8,9,0,0.6252385512997997
38,45,8,9,0,0.6517654559449446
38,46,8,10,0,0.6844214227891422
38,47,8,10,0,0.6734856016526267
38,48,8,10,0,0.7888674788005604
38,49,8,10,0,0.6501212699863128
38,50,8,10,0,0.6302389464536867
38,51,8,11,0,0.6465163523444442
38,52,8,11,0,0.6610989621910615
38,53,8,11,0,0.667493132221256
38,54,8,11,0,0.7011953984937649
38,55,8,11,0,0.7178725101625665
38,56,8,12,0,0.7094022890070204
38,57,8,12,0,0.6844068649942561
38,58,8,12,0,0.5663648316655936
38,59,8,12,0,0.7855664528129713
38,60,8,12,0,0.6707794358125942
38,61,8,13,0,0.7235397261673349
38,62,8,13,0,0.6988273050034997
38,63,8,13,0,0.622778383450763
38,64,8,13,0,0.6896076788593467
38,65,8,13,0,0.6681081951092408
38,66,8,14,0,0.6863786470477011
38,67,8,14,0,0.6825133573897826
38,68,8,14,0,0.688848965516053
38,69,8,14,0,0.6546384576599817
38,70,8,14,0,0.7409898036257241
38,71,8,15,0,0.6512217393326009
38,72,8,15,0,0.730467847434908
38,73,8,15,0,0.6951110089799194
38,74,8,15,0,0.6321128553827461
38,75,8,15,0,0.7272118015844202
38,76,8,16,0,0.6475736625417579
38,77,8,16,0,0.6274951373660862
38,78,8,16,0,0.7112735167959651
38,79,8,16,0,0.689077293405223
38,80,8,16,0,0.706050349879414
38,81,8,17,0,0.6796211061147978
38,82,8,17,0,0.6862866803775125
38,83,8,17,0,0.7033457187126768
38,84,8,17,0,0.6908239296578276
38,85,8,17,0,0.7049718220028114
38,86,8,18,0,0.650028228568957
38,87,8,18,0,0.6606770861480057
38,88,8,18,0,0.6858021497881372
38,89,8,18,0,0.7781549281834619
38,90,8,18,0,0.6678173571929468
38,91,8,19,0,0.6618254972308657
38,92,8,19,0,0.6549625333517581
38,93,8,19,0,0.669995291429712
38,94,8,19,0,0.7564963502166313
38,95,8,19,0,0.6677163576764761
38,96,8,20,0,0.6029966674897671
38,97,8,20,0,0.6421024107316331
38,98,8,20,0,0.6852896409065994
38,99,8,20,0,0.7557412497045594
38,100,8,20,0,0.6932759507278173
39,40,8,8,1,0.6043927446862282
39,41,8,9,0,0.6597615367957809
39,42,8,9,0,0.682858681136099
39,43,8,9,0,0.648600656128782
39,44,8,9,0,0.6320055988924267
39,45,8,9,0,0.6216509276263564
39,46,8,10,0,0.6308140678797625
39,47,8,10,0,0.6380341482746826
39,48,8,10,0,0.679178709985982
39,49,8,10,0,0.65144172795582
39,50,8,10,0,0.684465143949909
39,51,8,11,0,0.7144543786782225
39,52,8,11,0,0.6101043420786122
39,53,8,11,0,0.699171596328984
39,54,8,11,0,0.6572098070641506
39,55,8,11,0,0.6216811055479967
39,56,8,12,0,0.6533665964219226
39,57,8,12,0,0.6521369702607603
39,58,8,12,0,0.5646594528549462
39,59,8,12,0,0.6764024284317713
39,60,8,12,0,0.6675231083812592
39,61,8,13,0,0.5951431203998957
39,62,8,13,0,0.7211683656420237
39,63,8,13,0,0.6553763764289924
39,64,8,13,0,0.6464219582813568
39,65,8,13,0,0.6436750320266765
39,66,8,14,0,0.7046218359934164
39,67,8,14,0,0.6718865017996176
39,68,8,14,0,0.6753138763758206
39,69,8,14,0,0.5816815254515253
39,70,8,14,0,0.6316746129512132
39,71,8,15,0,0.6556653263258312
39,72,8,15,0,0.6693938472486465
39,73,8,15,0,0.6669822868615152
39,74,8,15,0,0.6685293248477338
39,75,8,15,0,0.633388159498846
39,76,8,16,0,0.7180988831175612
39,77,8,16,0,0.5991170906155335
39,78,8,16,0,0.6974488349550092
39,79,8,16,0,0.6374326160717017
39,80,8,16,0,0.5907848066240668
39,81,8,17,0,0.7228587023050386
39,82,8,17,0,0.6090206188199545
39,83,8,17,0,0.7238150161169535
39,84,8,17,0,0.6427069787850799
39,85,8,17,0,0.6123568775425382
39,86,8,18,0,0.6581980815047588
39,87,8,18,0,0.6448800932986438
39,88,8,18,0,0.6878300330600488
39,89,8,18,0,0.6272018079406683
39,90,8,18,0,0.672983454448568
39,91,8,19,0,0.6376444941763697
39,92,8,19,0,0.6524298872984091
39,93,8,19,0,0.6499521751695955
39,94,8,19,0,0.6755636195505138
39,95,8,19,0,0.6138367959326008
39,96,8,20,0,0.6311259820336337
39,97,8,20,0,0.620894576745948
39,98,8,20,0,0.6675068843950415
39,99,8,20,0,0.6621134593868051
39,100,8,20,0,0.6790362904264708
40,41,8,9,0,0.6414304677408821
40,42,8,9,0,0.6720038898945212
40,43,8,9,0,0.6758524665274481
40,44,8,9,0,0.6241649461085657
40,45,8,9,0,0.7162033886991147
40,46,8,10,0,0.6964385896416383
40,47,8,10,0,0.6887032300837376
40,48,8,10,0,0.6202011240681227
40,49,8,10,0,0.6536097631769632
40,50,8,10,0,0.5961527143530707
40,51,8,11,0,0.6475510076494633
40,52,8,11,0,0.6624976356404846
40,53,8,11,0,0.7252006480807069
40,54,8,11,0,0.6941461104961199
40,55,8,11,0,0.5719767140882983
40,56,8,12,0,0.6443493199629715
40,57,8,12,0,0.6658625762081645
40,58,8,12,0,0.6377727513122293
40,59,8,12,0,0.6342233726415069
40,60,8,12,0,0.6436910983426285
40,61,8,13,0,0.61856800810414
40,62,8,13,0,0.640987649241595
40,63,8,13,0,0.6150530049167353
40,64,8,13,0,0.6764979118199199
40,65,8,13,0,0.6237888958600175
40,66,8,14,0,0.6279199896777303
40,67,8,14,0,0.6580489578711414
40,68,8,14,0,0.6896533019956324
40,69,8,14,0,0.628912689614606
40,70,8,14,0,0.6372116405843761
40,71,8,15,0,0.6799810272125125
40,72,8,15,0,0.6053905686405446
40,73,8,15,0,0.6566813140931415
40,74,8,15,0,0.6389798795531041
40,75,8,15,0,0.611630716790088
40,76,8,16,0,0.6249008160529514
40,77,8,16,0,0.7164746164553242
40,78,8,16,0,0.6816207815543439
40,79,8,16,0,0.5359086038386791
40,80,8,16,0,0.6926887136130099
40,81,8,17,0,0.6649135621116264
40,82,8,17,0,0.6347292980922838
40,83,8,17,0,0.6929587004276843
40,84,8,17,0,0.6210722451219597
40,85,8,17,0,0.678101226295946
40,86,8,18,0,0.6278348777397229
40,87,8,18,0,0.5988648323382506
40,88,8,18,0,0.7212522074928878
40,89,8,18,0,0.6418997615814921
40,90,8,18,0,0.6491053361161445
40,91,8,19,0,0.655106658804586
40,92,8,19,0,0.6333452668489377
40,93,8,19,0,0.6618063370373224
40,94,8,19,0,0.6137630042921898
40,95,8,19,0,0.686114690111596
40,96,8,20,0,0.6502281188743388
40,97,8,20,0,0.6634180475393188
40,98,8,20,0,0.6587167477774934
40,99,8,20,0,0.6390692539712945
40,100,8,20,0,0.6124745724080557
41,42,9,9,1,0.632692745212064
41,43,9,9,1,0.6564917145194558
41,44,9,9,1,0.5455513421853152
41,45,9,9,1,0.6744689008861027
41,46,9,10,0,0.6714596723008625
41,47,9,10,0,0.6474290260982509
41,48,9,10,0,0.7373131356056235
41,49,9,10,0,0.624404354152946
41,50,9,10,0,0.6269103817885593
41,51,9,11,0,0.6564106687049743
41,52,9,11,0,0.6819342153358128
41,53,9,11,0,0.6503532322575736
41,54,9,11,0,0.6817030841249981
41,55,9,11,0,0.6554319955657335
41,56,9,12,0,0.6564154868379002
41,57,9,12,0,0.6539246739579345
41,58,9,12,0,0.5877274908434367
41,59,9,12,0,0.706463567853452
41,60,9,12,0,0.6656860392968154
41,61,9,13,0,0.6666910508145891
41,62,9,13,0,0.6879093915184189
41,63,9,13,0,0.5881463032017586
41,64,9,13,0,0.7165845332725301
41,65,9,13,0,0.6587574508674169
41,66,9,14,0,0.725680006696028
41,67,9,14,0,0.6584423382110544
41,68,9,14,0,0.6971886739564122
41,69,9,14,0,0.5919276915828456
41,70,9,14,0,0.6734181840156686
41,71,9,15,0,0.6984134276642713
41,72,9,15,0,0.6536808848553975
41,73,9,15,0,0.6290806840550067
41,74,9,15,0,0.6101087255627233
41,75,9,15,0,0.6768635195991481
41,76,9,16,0,0.6466176498665137
41,77,9,16,0,0.6680093263563337
41,78,9,16,0,0.667618899969146
41,79,9,16,0,0.673727827698985
41,80,9,16,0,0.7056590161461008
41,81,9,17,0,0.6574622065933015
41,82,9,17,0,0.6287673669856387
41,83,9,17,0,0.6916539178641989
41,84,9,17,0,0.6560126961024166
41,85,9,17,0,0.7035569003826673
41,86,9,18,0,0.5971373252552808
41,87,9,18,0,0.6621434806577019
41,88,9,18,0,0.6637484171658119
41,89,9,18,0,0.7338335286363671
41,90,9,18,0,0.6713397917716533
41,91,9,19,0,0.7287945800597762
41,92,9,19,0,0.6287016161656691
41,93,9,19,0,0.6465117038860538
41,94,9,19,0,0.6694171079938518
41,95,9,19,0,0.6407718736674707
41,96,9,20,0,0.6466788791087922
41,97,9,20,0,0.6345149382230081
41,98,9,20,0,0.6853236962511358
41,99,9,20,0,0.6941773396116026
41,100,9,20,0,0.6489947305527899
42,43,9,9,1,0.6849365370307264
42,44,9,9,1,0.6092274201937882
42,45,9,9,1,0.6645222477050976
42,46,9,10,0,0.7027712766203231
42,47,9,10,0,0.6792576013548026
42,48,9,10,0,0.7079181785742947
42,49,9,10,0,0.6643612532945073
42,50,9,10,0,0.6496705281202109
42,51,9,11,0,0.6589907151365444
42,52,9,11,0,0.6460175504156752
42,53,9,11,0,0.6945443307078779
42,54,9,11,0,0.7867441959575017
42,55,9,11,0,0.6554732640267508
42,56,9,12,0,0.7294425163997523
42,57,9,12,0,0.6952234532809018
42,58,9,12,0,0.537716388554387
42,59,9,12,0,0.7531755513402276
42,60,9,12,0,0.6929339955421752
42,61,9,13,0,0.6505562223701951
42,62,9,13,0,0.6712006468264267
42,63,9,13,0,0.6535826223156813
42,64,9,13,0,0.7338598347732823
42,65,9,13,0,0.707374162967938
42,66,9,14,0,0.7258126274557019
42,67,9,14,0,0.6726110348045531
42,68,9,14,0,0.6780765596131333
42,69,9,14,0,0.688864885323661
42,70,9,14,0,0.6555566536323151
42,71,9,15,0,0.6326952762094468
42,72,9,15,0,0.7530934976276039
42,73,9,15,0,0.7514899356034646
42,74,9,15,0,0.6782087894241237
42,75,9,15,0,0.7060499488366707
42,76,9,16,0,0.6564670082389503
42,77,9,16,0,0.6616752933561655
42,78,9,16,0,0.7141119354911742
42,79,9,16,0,0.6645310832189009
42,80,9,16,0,0.6817278218049942
42,81,9,17,0,0.6652036236881306
42,82,9,17,0,0.7297611781552795
42,83,9,17,0,0.8063816878153911
42,84,9,17,0,0.6452262727756515
42,85,9,17,0,0.6730542920002257
42,86,9,18,0,0.6352430998048831
42,87,9,18,0,0.7086590287474108
42,88,9,18,0,0.6697078021407243
42,89,9,18,0,0.7070653150281218
42,90,9,18,0,0.7218477897300306
42,91,9,19,0,0.691037504070814
42,92,9,19,0,0.7128168949391951
42,93,9,19,0,0.708074233006093
42,94,9,19,0,0.6781939539993309
42,95,9,19,0,0.6997841609644075
42,96,9,20,0,0.6588453159067108
42,97,9,20,0,0.6357776436081666
42,98,9,20,0,0.7326009135325013
42,99,9,20,0,0.7447925977011127
42,100,9,20,0,0.6501646135247191
43,44,9,9,1,0.5929917672389373
43,45,9,9,1,0.6435384315372888
43,46,9,10,0,0.6863367774386948
43,47,9,10,0,0.7164453168085874
43,48,9,10,0,0.6746187025393264
43,49,9,10,0,0.6384257389327568
43,50,9,10,0,0.7060377130106459
43,51,9,11,0,0.6289259972551628
43,52,9,11,0,0.6726467980591877
43,53,9,11,0,0.7722002363876194
43,54,9,11,0,0.70496152708396
43,55,9,11,0,0.6555088412458245
43,56,9,12,0,0.6426280203410834
43,57,9,12,0,0.8080456480063483
43,58,9,12,0,0.5791797770078011
43,59,9,12,0,0.7371066958645317
43,60,9,12,0,0.6691917658639066
43,61,9,13,0,0.6790005029675337
43,62,9,13,0,0.6231009150295754
43,63,9,13,0,0.6693156931593947
43,64,9,13,0,0.7693247962718217
43,65,9,13,0,0.680940298414793
43,66,9,14,0,0.6616305125601344
43,67,9,14,0,0.743728708206124
43,68,9,14,0,0.6600213720503461
43,69,9,14,0,0.7365336509191889
43,70,9,14,0,0.6269811132274709
43,71,9,15,0,0.5992741730245856
43,72,9,15,0,0.6988048468011134
43,73,9,15,0,0.6995375911503965
43,74,9,15,0,0.6778823214870958
43,75,9,15,0,0.7236384180060242
43,76,9,16,0,0.7218816991220605
43,77,9,16,0,0.6647339096234364
43,78,9,16,0,0.7255336073946834
43,79,9,16,0,0.660250877639803
43,80,9,16,0,0.6462538194217676
43,81,9,17,0,0.7305656961273528
43,82,9,17,0,0.6650524567538869
43,83,9,17,0,0.744790104879552
43,84,9,17,0,0.7056070363160618
43,85,9,17,0,0.6409687210320585
43,86,9,18,0,0.6506422981488356
43,87,9,18,0,0.6930264183791651
43,88,9,18,0,0.6834592322864624
43,89,9,18,0,0.6672316949625449
43,90,9,18,0,0.7302392232008685
43,91,9,19,0,0.6749140679480582
43,92,9,19,0,0.6081374517692337
43,93,9,19,0,0.7245462176982992
43,94,9,19,0,0.6561770016108083
43,95,9,19,0,0.6787883288276012
43,96,9,20,0,0.6701674962174724
43,97,9,20,0,0.7137547269665319
43,98,9,20,0,0.7046233018571862
43,99,9,20,0,0.6927943385828409
43,100,9,20,0,0.6439222827465754
44,45,9,9,1,0.6095527398880114
44,46,9,10,0,0.5607612214860576
44,47,9,10,0,0.6538056834465609
44,48,9,10,0,0.6185640151483771
44,49,9,10,0,0.6822406508150086
44,50,9,10,0,0.646618128357717
44,51,9,11,0,0.635809862886028
44,52,9,11,0,0.6273426812002934
44,53,9,11,0,0.6403151086618258
44,54,9,11,0,0.6408549298622692
44,55,9,11,0,0.5819221035508263
44,56,9,12,0,0.616612233686306
44,57,9,12,0,0.6096873392243567
44,58,9,12,0,0.62247017151715
44,59,9,12,0,0.6718686049543786
44,60,9,12,0,0.6017465048336381
44,61,9,13,0,0.6489202948255552
44,62,9,13,0,0.6056642137262523
44,63,9,13,0,0.6123426644546419
44,64,9,13,0,0.6402677836777282
44,65,9,13,0,0.5765412498824243
44,66,9,14,0,0.5641805158669964
44,67,9,14,0,0.6639001893596941
44,68,9,14,0,0.6525294422890475
44,69,9,14,0,0.6245280494804006
44,70,9,14,0,0.6222885660798694
44,71,9,15,0,0.5971136378412252
44,72,9,15,0,0.6170116144418041
44,73,9,15,0,0.6414241874287203
44,74,9,15,0,0.69759524877442
44,75,9,15,0,0.6127333608454577
44,76,9,16,0,0.624054144114752
44,77,9,16,0,0.6508529431686303
44,78,9,16,0,0.657431716545404
44,79,9,16,0,0.5840571539270834
44,80,9,16,0,0.6270570777968894
44,81,9,17,0,0.5967442291961483
44,82,9,17,0,0.6145862402509317
44,83,9,17,0,0.6385085050457123
44,84,9,17,0,0.6759322724164958
44,85,9,17,0,0.6420440073191509
44,86,9,18,0,0.7173198911795785
44,87,9,18,0,0.6134495714510393
44,88,9,18,0,0.6318471449941127
44,89,9,18,0,0.5948313015128556
44,90,9,18,0,0.6252823591171345
44,91,9,19,0,0.5704097597985205
44,92,9,19,0,0.6056335170161897
44,93,9,19,0,0.6446030612967626
44,94,9,19,0,0.6727024176896167
44,95,9,19,0,0.6399488933808125
44,96,9,20,0,0.5983127311806644
44,97,9,20,0,0.6001025551844028
44,98,9,20,0,0.589610198987752
44,99,9,20,0,0.6476016336521306
44,100,9,20,0,0.7024783478599258
45,46,9,10,0,0.7376910699017931
45,47,9,10,0,0.6999031988384834
45,48,9,10,0,0.6392538405436861
45,49,9,10,0,0.6901778162307652
45,50,9,10,0,0.632100932484241
45,51,9,11,0,0.7093514960090741
45,52,9,11,0,0.675778329286933
45,53,9,11,0,0.6590876100236465
45,54,9,11,0,0.7087511109322204
45,55,9,11,0,0.6587956772130792
45,56,9,12,0,0.673677452754669
45,57,9,12,0,0.6579684691336112
45,58,9,12,0,0.6406233791458813
45,59,9,12,0,0.6468514308744002
45,60,9,12,0,0.6723457101646244
45,61,9,13,0,0.6789506122819187
45,62,9,13,0,0.6452627387470384
45,63,9,13,0,0.6172172248455672
45,64,9,13,0,0.700401948139878
45,65,9,13,0,0.7187299049217326
45,66,9,14,0,0.6983164950486642
45,67,9,14,0,0.6743135474148774
45,68,9,14,0,0.7098571618365181
45,69,9,14,0,0.6485943116648754
45,70,9,14,0,0.6327147024568649
45,71,9,15,0,0.6703101758670267
45,72,9,15,0,0.7258568113375516
45,73,9,15,0,0.696688293987094
45,74,9,15,0,0.6609739397726206
45,75,9,15,0,0.630342842070816
45,76,9,16,0,0.6822992021703246
45,77,9,16,0,0.6828112122842753
45,78,9,16,0,0.669970431012241
45,79,9,16,0,0.6247597897065075
45,80,9,16,0,0.7311832258885634
45,81,9,17,0,0.6560107215390498
45,82,9,17,0,0.7069274573930239
45,83,9,17,0,0.741445039388031
45,84,9,17,0,0.6536122589364382
45,85,9,17,0,0.6852207832179065
45,86,9,18,0,0.6229207120530618
45,87,9,18,0,0.6742125685695614
45,88,9,18,0,0.7166796417605402
45,89,9,18,0,0.6746344732130887
45,90,9,18,0,0.6877296473639263
45,91,9,19,0,0.6574077755405833
45,92,9,19,0,0.6571854850581584
45,93,9,19,0,0.6481366588815936
45,94,9,19,0,0.6286836891766636
45,95,9,19,0,0.7793914134979318
45,96,9,20,0,0.7159575282093895
45,97,9,20,0,0.63961698210221
45,98,9,20,0,0.7519854642723398
45,99,9,20,0,0.664338021157558
45,100,9,20,0,0.6394510621806926
46,47,10,10,1,0.6044025399340959
46,48,10,10,1,0.6777633093552708
46,49,10,10,1,0.5882521721670811
46,50,10,10,1,0.5938131055925566
46,51,10,11,0,0.6399207401386013
46,52,10,11,0,0.6013736041982332
46,53,10,11,0,0.6774058623549717
46,54,10,11,0,0.7532079117720379
46,55,10,11,0,0.6694304797965863
46,56,10,12,0,0.6420005561535658
46,57,10,12,0,0.7086313426140427
46,58,10,12,0,0.5071066677998733
46,59,10,12,0,0.6795598700337122
46,60,10,12,0,0.7419596681675347
46,61,10,13,0,0.6433128692613572
46,62,10,13,0,0.6375684763043965
46,63,10,13,0,0.590760248609993
46,64,10,13,0,0.7049228277916466
46,65,10,13,0,0.7179065519111303
46,66,10,14,0,0.6926647232610428
46,67,10,14,0,0.6634837230413555
46,68,10,14,0,0.6700401303107568
46,69,10,14,0,0.7139094348412758
46,70,10,14,0,0.5865568361783683
46,71,10,15,0,0.6223475190535561
46,72,10,15,0,0.7030417606018226
46,73,10,15,0,0.6669391925745425
46,74,10,15,0,0.635045111990739
46,75,10,15,0,0.6405312706051034
46,76,10,16,0,0.6170442840284145
46,77,10,16,0,0.6872215371661937
46,78,10,16,0,0.7072090343620117
46,79,10,16,0,0.645984430997699
46,80,10,16,0,0.6467179238783188
46,81,10,17,0,0.6387023253444719
46,82,10,17,0,0.709608411409489
46,83,10,17,0,0.7229186437741366
46,84,10,17,0,0.6411839708317568
46,85,10,17,0,0.6192462423312504
46,86,10,18,0,0.57817430548521
46,87,10,18,0,0.684995360475296
46,88,10,18,0,0.6342209088737272
46,89,10,18,0,0.6881142906987983
46,90,10,18,0,0.6746530228344929
46,91,10,19,0,0.7024756320593203
46,92,10,19,0,0.6118085278018748
46,93,10,19,0,0.668077752277198
46,94,10,19,0,0.6298919873406901
46,95,10,19,0,0.6851630871073413
46,96,10,20,0,0.6783774944902912
46,97,10,20,0,0.5799971354237642
46,98,10,20,0,0.7426846775893088
46,99,10,20,0,0.7050670239989212
46,100,10,20,0,0.6109348104083456
47,48,10,10,1,0.6443278782607426
47,49,10,10,1,0.6639993669884225
47,50,10,10,1,0.6087735275940411
47,51,10,11,0,0.6371735152209483
47,52,10,11,0,0.6976547550712273
47,53,10,11,0,0.7038211008768671
47,54,10,11,0,0.6915642678353686
47,55,10,11,0,0.6361901366804207
47,56,10,12,0,0.6689497394982997
47,57,10,12,0,0.7131765630626017
47,58,10,12,0,0.6363172758739974
47,59,10,12,0,0.7097682034261478
47,60,10,12,0,0.5967662170747647
47,61,10,13,0,0.6778322955413676
47,62,10,13,0,0.663033897793593
47,63,10,13,0,0.66618343923042
47,64,10,13,0,0.6963749063887399
47,65,10,13,0,0.6378477951480561
47,66,10,14,0,0.6609408743022859
47,67,10,14,0,0.6464937740248903
47,68,10,14,0,0.691246010062753
47,69,10,14,0,0.6970034769838964
47,70,10,14,0,0.6808829900628806
47,71,10,15,0,0.6277954891030428
47,72,10,15,0,0.6708430427124183
47,73,10,15,0,0.781439783943545
47,74,10,15,0,0.6464826103030015
47,75,10,15,0,0.6955884966994395
47,76,10,16,0,0.6477955457932406
47,77,10,16,0,0.6276866807566194
47,78,10,16,0,0.7026144189816171
47,79,10,16,0,0.6512285820695428
47,80,10,16,0,0.6734379361319163
47,81,10,17,0,0.7183693855068998
47,82,10,17,0,0.6723659251980454
47,83,10,17,0,0.7003721983839328
47,84,10,17,0,0.6175118719453975
47,85,10,17,0,0.7289183056866173
47,86,10,18,0,0.6186519039546496
47,87,10,18,0,0.6813282251412076
47,88,10,18,0,0.7657713588699883
47,89,10,18,0,0.6568156786487048
47,90,10,18,0,0.690033601408738
47,91,10,19,0,0.6271950515889277
47,92,10,19,0,0.6540466591097949
47,93,10,19,0,0.7472840323680334
47,94,10,19,0,0.6674295139420922
47,95,10,19,0,0.706018659287262
47,96,10,20,0,0.641605955782688
47,97,10,20,0,0.765118809416545
47,98,10,20,0,0.6952386524885127
47,99,10,20,0,0.6488445145925632
47,100,10,20,0,0.6472891621387643
48,49,10,10,1,0.6188319955844563
48,50,10,10,1,0.609199622192804
48,51,10,11,0,0.6039754518100923
48,52,10,11,0,0.7049420953871606
48,53,10,11,0,0.6734512025528805
48,54,10,11,0,0.7383069504946689
48,55,10,11,0,0.7118437491092482
48,56,10,12,0,0.6983213000817967
48,57,10,12,0,0.6567482816777322
48,58,10,12,0,0.5787400354728265
48,59,10,12,0,0.7275885278843192
48,60,10,12,0,0.668297766746636
48,61,10,13,0,0.7255325595797057
48,62,10,13,0,0.726227429508836
48,63,10,13,0,0.5776436927703622
48,64,10,13,0,0.6834127959185776
48,65,10,13,0,0.6553174615649182
48,66,10,14,0,0.6578558535263179
48,67,10,14,0,0.6237217258939066
48,68,10,14,0,0.7264055055524833
48,69,10,14,0,0.6254424760430239
48,70,10,14,0,0.6876853213288945
48,71,10,15,0,0.6716038829766264
48,72,10,15,0,0.6668359443367914
48,73,10,15,0,0.6966490640792296
48,74,10,15,0,0.6533741205131648
48,75,10,15,0,0.6819933188017033
48,76,10,16,0,0.6455878314390626
48,77,10,16,0,0.6464265918499517
48,78,10,16,0,0.6790057373394754
48,79,10,16,0,0.6580849771362135
48,80,10,16,0,0.6914178720650233
48,81,10,17,0,0.6358630133050683
48,82,10,17,0,0.6520206405373887
48,83,10,17,0,0.7285863174908165
48,84,10,17,0,0.6738076309890049
48,85,10,17,0,0.6914494774032152
48,86,10,18,0,0.622452149470692
48,87,10,18,0,0.6585546027487994
48,88,10,18,0,0.7055648070003887
48,89,10,18,0,0.7366153333351724
48,90,10,18,0,0.6843589743112967
48,91,10,19,0,0.6913084023311176
48,92,10,19,0,0.6446321669274726
48,93,10,19,0,0.6681729889161034
48,94,10,19,0,0.7208222276799967
48,95,10,19,0,0.6605369870131605
48,96,10,20,0,0.5986077939423762
48,97,10,20,0,0.6074432176536562
48,98,10,20,0,0.7403164032424072
48,99,10,20,0,0.784970267878198
48,100,10,20,0,0.6613308201214736
49,50,10,10,1,0.6118722486790868
49,51,10,11,0,0.6509041882766065
49,52,10,11,0,0.676029781861315
49,53,10,11,0,0.6948953272240639
49,54,10,11,0,0.6705744610744409
49,55,10,11,0,0.611663228280203
49,56,10,12,0,0.6566028232090417
49,57,10,12,0,0.6159076210589445
49,58,10,12,0,0.6615643442998045
49,59,10,12,0,0.6968418930304363
49,60,10,12,0,0.6087746244314394
49,61,10,13,0,0.6287442921060074
49,62,10,13,0,0.6613608213356084
49,63,10,13,0,0.6410885437003295
49,64,10,13,0,0.6710071096963408
49,65,10,13,0,0.7050916369757944
49,66,10,14,0,0.6665171925734111
49,67,10,14,0,0.6463293919309056
49,68,10,14,0,0.6754676913171138
49,69,10,14,0,0.6221371085694924
49,70,10,14,0,0.6785340678591962
49,71,10,15,0,0.6556218174042271
49,72,10,15,0,0.683387070370391
49,73,10,15,0,0.6782342769920059
49,74,10,15,0,0.6685784879790697
49,75,10,15,0,0.6533686403342548
49,76,10,16,0,0.6276245678411876
49,77,10,16,0,0.6685788035806728
49,78,10,16,0,0.6644773397777816
49,79,10,16,0,0.6490695652795044
49,80,10,16,0,0.6800535622283015
49,81,10,17,0,0.6421568769645376
49,82,10,17,0,0.6942144423541565
49,83,10,17,0,0.7109795270186774
49,84,10,17,0,0.6207985782569576
49,85,10,17,0,0.717463649191031
49,86,10,18,0,0.6590954979411543
49,87,10,18,0,0.6683783399005621
49,88,10,18,0,0.6891378895746018
49,89,10,18,0,0.6624010687793138
49,90,10,18,0,0.6369972264600455
49,91,10,19,0,0.600248148270582
49,92,10,19,0,0.7338529244386229
49,93,10,19,0,0.6961865768472717
49,94,10,19,0,0.6065657021943918
49,95,10,19,0,0.6732298802616037
49,96,10,20,0,0.6534916030314247
49,97,10,20,0,0.6710966061658394
49,98,10,20,0,0.6628203405943348
49,99,10,20,0,0.6666826993650647
49,100,10,20,0,0.6762445425488359
50,51,10,11,0,0.70736265274854
50,52,10,11,0,0.6449243819307674
50,53,10,11,0,0.6492035854483484
50,54,10,11,0,0.6487944055167525
50,55,10,11,0,0.6493471346370071
50,56,10,12,0,0.6289122069519397
50,57,10,12,0,0.7050147687534197
50,58,10,12,0,0.5600726972503454
50,59,10,12,0,0.6663273130574705
