version,seed,family,g_minus,g_plus,E_abs,prominence,dim_minus,dim_plus,A_group,C_group,S_group,C2_group,A_group_direct,C_group_direct,n_channels_mean,identity_residual_maxabs,A_vs_base_residual_maxabs,C_vs_base_residual_maxabs
v32.21,25042002,dephasing,8,55,2.160985826193258,-0.3367155757894618,4,4,0.6019181863622312,0.9334025247517861,0.26932208685077763,0.8712402732130093,0.6019181863622316,0.9334025247517865,63.0,1.1102230246251565e-16,6.661338147750939e-16,5.551115123125783e-16
v32.21,25042002,dephasing,9,54,2.1608931127576194,0.06736562028457443,4,4,0.3704084423934468,0.8169425198097394,0.29698663827963967,0.6673950806730864,0.3704084423934467,0.8169425198097393,63.0,1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16
v32.21,25042002,dephasing,10,53,2.1348743799688936,-0.2565858217291097,4,4,-0.22143935431605832,0.20320619957667616,0.2627321138624542,0.041292759546395934,-0.22143935431605832,0.20320619957667613,63.0,1.3877787807814457e-17,2.7755575615628914e-17,2.7755575615628914e-17
v32.21,25042002,dephasing,11,52,2.134741476920111,-0.36313251941490354,4,4,-0.02758727919628557,0.45690696266979614,0.23635125173242408,0.20876397253613843,-0.027587279196285654,0.4569069626697961,63.0,2.7755575615628914e-17,1.6653345369377348e-16,1.6653345369377348e-16
v32.21,25042002,dephasing,12,51,1.9351215129294321,-0.08892200420392812,4,4,0.42424585210389665,0.770746032935403,0.1698035951817647,0.5940494472856613,0.4242458521038967,0.770746032935403,63.0,1.1102230246251565e-16,2.220446049250313e-16,2.220446049250313e-16
v32.21,25042002,dephasing,13,50,1.9348470216724338,-0.2799836884730702,4,4,0.398705381243325,0.751305696994568,0.16575486909316844,0.5644602503364934,0.3987053812433249,0.7513056969945678,63.0,0.0,2.220446049250313e-16,2.220446049250313e-16
v32.21,25042002,dephasing,14,49,1.9007559054745453,0.16030325868275902,4,4,0.1843733576326149,0.630719034745929,0.21343314315822154,0.3978065007908363,0.18437335763261475,0.6307190347459289,63.0,0.0,1.942890293094024e-16,1.1102230246251565e-16
v32.21,25042002,dephasing,15,48,1.9006317320412505,0.26080477643311095,4,4,0.0824276770619458,0.5475163465439956,0.21734647267093882,0.29977414973288463,0.08242767706194586,0.5475163465439956,63.0,0.0,8.326672684688674e-17,1.1102230246251565e-16
v32.21,25042002,dephasing,16,47,1.8816619921390059,0.17041253391595496,4,4,-0.08281785115055154,0.3934099345728823,0.2375892277711909,0.15477137662063944,-0.08281785115055149,0.3934099345728822,63.0,2.7755575615628914e-17,5.551115123125783e-17,1.1102230246251565e-16
v32.21,25042002,dephasing,17,46,1.8816603935052552,0.15940932373412742,4,4,-0.0852962773649831,0.3614736688388469,0.21595949062879957,0.1306632132638164,-0.08529627736498316,0.36147366883884696,63.0,2.7755575615628914e-17,5.551115123125783e-17,5.551115123125783e-17
v32.21,25042002,dephasing,18,45,1.8536658855515613,-0.012992121501998077,4,4,0.07045606847250921,0.500363155746966,0.17990721915655333,0.25036328762906257,0.07045606847250918,0.500363155746966,63.0,5.551115123125783e-17,2.7755575615628914e-17,0.0
v32.21,25042002,dephasing,19,44,1.8534485655789308,-0.06364922320881533,4,4,0.2614612832949821,0.661584519322969,0.17623279291282176,0.4376940762078038,0.261461283294982,0.6615845193229689,63.0,5.551115123125783e-17,1.1102230246251565e-16,1.1102230246251565e-16
v32.21,25042002,dephasing,20,43,1.6826947865747437,0.020226786036897537,4,4,0.2555606131571983,0.7239276824622541,0.26851067627797165,0.52407128943517,0.25556061315719825,0.7239276824622539,63.0,1.1102230246251565e-16,1.6653345369377348e-16,3.3306690738754696e-16
v32.21,25042002,dephasing,21,42,1.6822936043979437,-0.3017109032200756,4,4,-0.2179552737731984,0.2543200666977957,0.28263397009836966,0.06467869632517126,-0.21795527377319843,0.2543200666977957,63.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0
v32.21,25042002,dephasing,22,41,1.6430403508955786,-0.14118709187653455,4,4,-0.07286998996787422,0.3191523374480204,0.17472820446640935,0.10185821449853513,-0.07286998996787422,0.3191523374480205,63.0,1.3877787807814457e-17,4.163336342344337e-17,1.1102230246251565e-16
v32.21,25042002,dephasing,23,40,1.6427552943541874,0.11922736358202396,4,4,0.5355868537026875,0.8474140461461998,0.1825237119031859,0.7181105656058737,0.5355868537026878,0.8474140461461999,63.0,1.1102230246251565e-16,3.3306690738754696e-16,1.1102230246251565e-16
v32.21,25042002,dephasing,24,39,1.3727717991377637,0.12639676623392745,4,4,0.24617199146898194,0.6719915971617121,0.20540071518696684,0.45157270665594873,0.24617199146898194,0.6719915971617121,63.0,0.0,1.6653345369377348e-16,2.220446049250313e-16
v32.21,25042002,dephasing,25,38,1.3725831083805113,-0.34701477452132634,4,4,-0.19319685076129503,0.10977157462229152,0.20524664935635223,0.01204979859505731,-0.19319685076129495,0.10977157462229149,63.0,6.938893903907228e-18,1.1102230246251565e-16,2.7755575615628914e-17
v32.21,25042002,dephasing,26,37,1.3200229054206054,0.3175018011961466,4,4,-0.04394387358438136,0.5907894579435023,0.3929760572015587,0.34903218361717725,-0.04394387358438144,0.5907894579435022,63.0,5.551115123125783e-17,1.6653345369377348e-16,1.1102230246251565e-16
v32.21,25042002,dephasing,27,36,1.3198085068535732,0.1264561985185128,4,4,-0.026920678248337847,0.6158367861353491,0.4061756254058536,0.37925494715751573,-0.026920678248337854,0.6158367861353491,63.0,0.0,5.551115123125783e-17,1.1102230246251565e-16
v32.21,25042002,dephasing,28,35,1.0687490912341788,-0.028766953976702037,4,4,0.10682905198590047,0.5583952015402709,0.20497614911729914,0.31180520110319954,0.10682905198590043,0.5583952015402707,63.0,0.0,4.163336342344337e-17,1.1102230246251565e-16
v32.21,25042002,dephasing,29,34,1.0686654956126873,-0.10021879565394456,4,4,-0.18272912563710142,0.1408225022641456,0.20256010278103664,0.0198309771439353,-0.18272912563710136,0.1408225022641456,63.0,2.0816681711721685e-17,1.1102230246251565e-16,0.0
v32.21,25042002,dephasing,30,33,1.0106867570449074,0.18037575092928343,4,4,0.0388617367807718,0.4294232819415229,0.14554261829265686,0.18440435507342867,0.038861736780771816,0.4294232819415229,63.0,0.0,2.0816681711721685e-17,1.1102230246251565e-16
v32.21,25042002,dephasing,31,32,1.010637486580221,-0.14368580372395298,4,4,0.37361755328577406,0.7084640576462065,0.1283037676907534,0.5019213209765274,0.373617553285774,0.7084640576462065,63.0,0.0,1.6653345369377348e-16,2.220446049250313e-16
v32.21,25042002,transverse,0,63,2.8086271322578424,-0.02448535306527211,4,4,0.7205314514211196,0.9041366199021681,0.09693157602699795,0.8174630274481175,0.7205314514211196,0.9041366199021681,63.0,1.1102230246251565e-16,0.0,1.1102230246251565e-16
v32.21,25042002,transverse,1,62,2.808624788819107,0.004825865361237053,4,4,0.7016269590074615,0.8926051431716162,0.09511698260895975,0.7967439416164214,0.7016269590074615,0.8926051431716162,63.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
v32.21,25042002,transverse,2,61,2.762512443577755,0.06806648475971927,4,4,0.6739597550175087,0.8760511430463147,0.09350585021524602,0.7674656052327548,0.6739597550175087,0.8760511430463148,63.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
v32.21,25042002,transverse,3,60,2.7625074275378037,0.09402773487580929,4,4,0.651959598382049,0.8654282788398782,0.09700650743370487,0.7489661058157537,0.6519595983820489,0.865428278839878,63.0,1.1102230246251565e-16,2.220446049250313e-16,1.1102230246251565e-16
v32.21,25042002,transverse,4,59,2.6005246121962595,-0.006225473753893929,4,4,0.32134671682318516,0.6387438261043943,0.08664695856329552,0.4079936753864808,0.3213467168231853,0.6387438261043944,63.0,5.551115123125783e-17,1.1102230246251565e-16,2.220446049250313e-16
v32.21,25042002,transverse,5,58,2.600508788201716,0.021577668837121367,4,4,0.21450921646266696,0.5451834242169873,0.08271574957829259,0.2972249660409596,0.21450921646266702,0.5451834242169873,63.0,5.551115123125783e-17,1.3877787807814457e-16,1.1102230246251565e-16
v32.21,25042002,transverse,6,57,2.552457966072332,0.1790638430531717,4,4,0.16707562234006695,0.5010538166487437,0.08397930483820586,0.25105492717827294,0.16707562234006706,0.5010538166487437,63.0,0.0,8.326672684688674e-17,1.1102230246251565e-16
v32.21,25042002,transverse,7,56,2.5524435325715658,0.010336050883219705,4,4,0.12551938446461092,0.458821720624064,0.0849979868518157,0.21051737131642662,0.12551938446461092,0.45882172062406396,63.0,0.0,5.551115123125783e-17,1.1102230246251565e-16
v32.21,25042002,transverse,8,55,2.160985826193258,-0.3367155757894618,4,4,0.1064822606172014,0.44822938907167753,0.09442732461036792,0.20090958522756935,0.10648226061720144,0.44822938907167764,63.0,2.7755575615628914e-17,4.163336342344337e-17,1.1102230246251565e-16
v32.21,25042002,transverse,9,54,2.1608931127576194,0.06736562028457443,4,4,0.07362552675881345,0.39870295826744706,0.0853385221724002,0.1589640489312137,0.07362552675881348,0.3987029582674471,63.0,2.7755575615628914e-17,1.3877787807814457e-17,5.551115123125783e-17
v32.21,25042002,transverse,10,53,2.1348743799688936,-0.2565858217291097,4,4,0.15085388722640164,0.47948886218917797,0.07905568173707088,0.2299095689634726,0.1508538872264017,0.4794888621891781,63.0,2.7755575615628914e-17,8.326672684688674e-17,1.1102230246251565e-16
v32.21,25042002,transverse,11,52,2.134741476920111,-0.36313251941490354,4,4,0.0025797897968403913,0.3012444037022852,0.08816840096510503,0.09074819076194543,0.0025797897968404,0.3012444037022853,63.0,0.0,1.734723475976807e-17,1.6653345369377348e-16
v32.21,25042002,transverse,12,51,1.9351215129294321,-0.08892200420392812,4,4,0.31476879829657356,0.7294366556792373,0.2173090363519365,0.5320778346485102,0.3147687982965736,0.7294366556792373,63.0,0.0,5.551115123125783e-17,1.1102230246251565e-16
v32.21,25042002,transverse,13,50,1.9348470216724338,-0.2799836884730702,4,4,-0.20571645070951378,0.1568582527020133,0.23032096215024256,0.02460451144072868,-0.20571645070951386,0.15685825270201337,63.0,1.0408340855860843e-17,1.1102230246251565e-16,5.551115123125783e-17
v32.21,25042002,transverse,14,49,1.9007559054745453,0.16030325868275902,4,4,0.27480535084103674,0.7640390272133343,0.30895028426406146,0.5837556351050983,0.27480535084103674,0.7640390272133344,63.0,1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16
v32.21,25042002,transverse,15,48,1.9006317320412505,0.26080477643311095,4,4,-0.06053757787705748,0.5115796013699039,0.32225126641484725,0.2617136885377897,-0.060537577877057505,0.5115796013699039,63.0,0.0,4.163336342344337e-17,0.0
v32.21,25042002,transverse,16,47,1.8816619921390059,0.17041253391595496,4,4,-0.07241598048446914,0.4133444268162833,0.24326959566455097,0.17085361518008182,-0.07241598048446915,0.41334442681628336,63.0,0.0,1.3877787807814457e-17,1.1102230246251565e-16
v32.21,25042002,transverse,17,46,1.8816603935052552,0.15940932373412742,4,4,-0.06596509025569727,0.39663481004300294,0.22328426279354635,0.15731917253784905,-0.06596509025569729,0.39663481004300294,63.0,2.7755575615628914e-17,2.7755575615628914e-17,5.551115123125783e-17
v32.21,25042002,transverse,18,45,1.8536658855515613,-0.012992121501998077,4,4,-0.14015531679251653,0.45398786553938464,0.34626029884952303,0.20610498205700642,-0.14015531679251664,0.45398786553938464,63.0,2.7755575615628914e-17,8.326672684688674e-17,1.6653345369377348e-16
v32.21,25042002,transverse,19,44,1.8534485655789308,-0.06364922320881533,4,4,-0.030892286820070523,0.6066452623420788,0.3989107611421603,0.36801847432208973,-0.03089228682007052,0.6066452623420788,63.0,0.0,5.898059818321144e-17,0.0
v32.21,25042002,transverse,20,43,1.6826947865747437,0.020226786036897537,4,4,-0.015512404376302705,0.7844012279564554,0.6307976907958976,0.615285286419595,-0.015512404376302582,0.7844012279564554,63.0,0.0,2.463307335887066e-16,2.220446049250313e-16
v32.21,25042002,transverse,21,42,1.6822936043979437,-0.3017109032200756,4,4,0.01912664507982851,0.8033448959436866,0.6262363767589444,0.6453630218387729,0.019126645079828447,0.8033448959436867,63.0,0.0,1.214306433183765e-16,2.220446049250313e-16
v32.21,25042002,transverse,22,41,1.6430403508955786,-0.14118709187653455,4,4,-0.05502041905910567,0.6377161510758638,0.46170230840211973,0.406681889343014,-0.05502041905910568,0.6377161510758639,63.0,5.551115123125783e-17,2.0816681711721685e-17,1.1102230246251565e-16
v32.21,25042002,transverse,23,40,1.6427552943541874,0.11922736358202396,4,4,0.037691471072225605,0.7137170771754868,0.4717005951796941,0.5093920662519197,0.03769147107222556,0.7137170771754867,63.0,0.0,7.632783294297951e-17,1.1102230246251565e-16
v32.21,25042002,transverse,24,39,1.3727717991377637,0.12639676623392745,4,4,-0.06881858995969294,0.6456524804834215,0.48568571551408785,0.416867125554395,-0.06881858995969284,0.6456524804834215,63.0,5.551115123125783e-17,1.8041124150158794e-16,0.0
v32.21,25042002,transverse,25,38,1.3725831083805113,-0.34701477452132634,4,4,0.07256089562742578,0.7438702346634445,0.4807820303908219,0.5533429260182476,0.07256089562742588,0.7438702346634443,63.0,1.1102230246251565e-16,1.3877787807814457e-16,2.220446049250313e-16
v32.21,25042002,transverse,26,37,1.3200229054206054,0.3175018011961466,4,4,-0.07891370031716755,0.7618717252581684,0.6593622260650256,0.580448525747858,-0.07891370031716763,0.7618717252581684,63.0,1.1102230246251565e-16,1.249000902703301e-16,1.1102230246251565e-16
v32.21,25042002,transverse,27,36,1.3198085068535732,0.1264561985185128,4,4,0.0786073297692028,0.8563166511764906,0.6546708773129162,0.733278207082119,0.07860732976920276,0.8563166511764904,63.0,0.0,8.326672684688674e-17,5.551115123125783e-16
v32.21,25042002,transverse,28,35,1.0687490912341788,-0.028766953976702037,4,4,-0.07954581033209793,0.25139305175995985,0.14274427680528384,0.06319846647318586,-0.07954581033209795,0.25139305175995985,63.0,1.3877787807814457e-17,4.163336342344337e-17,1.1102230246251565e-16
v32.21,25042002,transverse,29,34,1.0686654956126873,-0.10021879565394456,4,4,0.05023191143785428,0.44087350477548254,0.14413753577516308,0.19436944721301735,0.050231911437854285,0.4408735047754825,63.0,2.7755575615628914e-17,2.0816681711721685e-17,1.1102230246251565e-16
v32.21,25042002,transverse,30,33,1.0106867570449074,0.18037575092928343,4,4,-0.055533048001519536,0.15483225735308048,0.0795060759185701,0.023973027917050554,-0.05553304800151955,0.1548322573530805,63.0,1.0408340855860843e-17,1.3877787807814457e-17,2.7755575615628914e-17
v32.21,25042002,transverse,31,32,1.010637486580221,-0.14368580372395298,4,4,0.020894613967587766,0.3123960442402227,0.07669667448935144,0.09759128845693922,0.020894613967587787,0.31239604424022277,63.0,0.0,4.163336342344337e-17,1.6653345369377348e-16
v32.21,25042003,dephasing,0,63,4.724892247479305,0.006263132399371263,4,4,0.8701419463510047,0.9691353455922449,0.06908137172519507,0.9392233180761993,0.8701419463510042,0.9691353455922446,63.0,0.0,1.2212453270876722e-15,5.551115123125783e-16
v32.21,25042003,dephasing,1,62,4.661007947826044,-0.09033889560942568,4,4,0.6928384306890272,0.8775429546699358,0.07724320660181394,0.770081637290841,0.6928384306890272,0.8775429546699358,63.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0
v32.21,25042003,dephasing,2,61,4.483076472080585,0.23248662482851667,4,4,0.8421445833231402,0.9602618420512291,0.07995822197647946,0.9221028052996194,0.84214458332314,0.960261842051229,63.0,1.1102230246251565e-16,4.440892098500626e-16,2.220446049250313e-16
v32.21,25042003,dephasing,3,60,4.432000767082195,-0.026173354149252065,4,4,0.5134106515868262,0.7530700960290392,0.05370391794636016,0.5671145695331867,0.5134106515868264,0.7530700960290394,63.0,1.1102230246251565e-16,6.661338147750939e-16,4.440892098500626e-16
v32.21,25042003,dephasing,4,59,3.5587695209528842,0.10135983853917396,4,4,0.43807464028058485,0.7278446523015418,0.09168319760336748,0.5297578378839525,0.438074640280585,0.7278446523015419,63.0,1.1102230246251565e-16,4.440892098500626e-16,3.3306690738754696e-16
v32.21,25042003,dephasing,5,58,3.4013697005823573,0.14637306918129817,4,4,0.3044717271819416,0.5946907219327662,0.049185327570973006,0.35365705475291465,0.3044717271819416,0.5946907219327662,63.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16
v32.21,25042003,dephasing,6,57,3.0219591345768237,-0.004068005577260975,4,4,0.40239285925763735,0.7021766027308842,0.0906591221650487,0.49305198142268625,0.40239285925763746,0.7021766027308844,63.0,5.551115123125783e-17,2.7755575615628914e-16,2.220446049250313e-16
v32.21,25042003,dephasing,7,56,2.928128652892331,0.0035321928558358084,4,4,0.017436321818025215,0.30798206116737703,0.07741662818288073,0.09485295000090595,0.017436321818025225,0.30798206116737703,63.0,1.3877787807814457e-17,1.0408340855860843e-17,2.220446049250313e-16
v32.21,25042003,dephasing,8,55,2.8157325520582783,-0.355476622738803,4,4,-0.08836930010304679,0.08141985630113976,0.09499849310314504,0.006629193000098249,-0.08836930010304679,0.08141985630113976,63.0,1.214306433183765e-17,0.0,0.0
v32.21,25042003,dephasing,9,54,2.7410731723581874,-0.03246887068442604,4,4,-0.02935657442370959,0.17920675898725957,0.061471636890427346,0.03211506246671775,-0.029356574423709602,0.17920675898725957,63.0,0.0,1.734723475976807e-17,8.326672684688674e-17
v32.21,25042003,dephasing,10,53,2.6257432392042195,0.43564229103240915,4,4,0.3007575882660315,0.8400209592733465,0.4048776237524818,0.7056352120185131,0.30075758826603133,0.8400209592733464,63.0,0.0,2.7755575615628914e-16,2.220446049250313e-16
v32.21,25042003,dephasing,11,52,2.5876306236274904,0.1825166972924212,4,4,-0.28809006658151654,0.41231120776277463,0.45809059862831447,0.17000053204679788,-0.2880900665815166,0.41231120776277463,63.0,0.0,5.551115123125783e-17,1.1102230246251565e-16
v32.21,25042003,dephasing,12,51,2.5597906793351095,-0.07416129901527307,4,4,-0.05806917758076825,0.06337224881713674,0.06208521950090937,0.00401604192014109,-0.05806917758076828,0.06337224881713675,63.0,6.938893903907228e-18,5.551115123125783e-17,2.7755575615628914e-17
v32.21,25042003,dephasing,13,50,2.4884652205054385,0.10843057678297427,4,4,-0.041920441953322535,0.18623064725697003,0.07660229593107251,0.034681853977749984,-0.04192044195332252,0.18623064725696997,63.0,6.938893903907228e-18,1.3877787807814457e-17,5.551115123125783e-17
v32.21,25042003,dephasing,14,49,2.370949853446962,0.0006155029789442767,4,4,-0.035532118222438666,0.13183436807822263,0.05291241882902295,0.017380300606584288,-0.03553211822243865,0.13183436807822263,63.0,6.938893903907228e-18,2.0816681711721685e-17,2.7755575615628914e-17
v32.21,25042003,dephasing,15,48,2.333649028464805,-0.07385146974627887,4,4,-0.04182247984178718,0.1072718523844487,0.05332973015577809,0.011507250313990941,-0.04182247984178715,0.10727185238444865,63.0,5.204170427930421e-18,4.163336342344337e-17,4.163336342344337e-17
v32.21,25042003,dephasing,16,47,1.7681813662088435,0.19549449138789798,4,4,0.019032209868535627,0.43971664439597724,0.17431851749032273,0.1933507273588584,0.01903220986853564,0.43971664439597735,63.0,0.0,2.7755575615628914e-17,1.1102230246251565e-16
v32.21,25042003,dephasing,17,46,1.7280811260863846,-0.14162345090108633,4,4,0.004032133963949041,0.3970055190361359,0.15358124818120267,0.15761338214515172,0.004032133963949054,0.397005519036136,63.0,2.7755575615628914e-17,4.85722573273506e-17,1.6653345369377348e-16
v32.21,25042003,dephasing,18,45,1.3779438672080624,0.07379860094953111,4,4,0.2509985121736177,0.5883993986028144,0.0952153401025359,0.34621385227615353,0.25099851217361757,0.5883993986028142,63.0,0.0,1.6653345369377348e-16,2.220446049250313e-16
v32.21,25042003,dephasing,19,44,1.3187147227440374,0.1565481107059586,4,4,-0.0350804865640115,0.24417408781005098,0.09470147172188195,0.059620985157870496,-0.03508048656401147,0.244174087810051,63.0,6.938893903907228e-18,4.85722573273506e-17,5.551115123125783e-17
v32.21,25042003,dephasing,20,43,1.2539248944789696,-0.15487241532315354,4,4,0.004033932926552897,0.4782762916995611,0.2247142782753307,0.22874821120188357,0.004033932926552896,0.478276291699561,63.0,0.0,7.979727989493313e-17,2.220446049250313e-16
v32.21,25042003,dephasing,21,42,1.2417701202442704,-0.19640766207723298,4,4,0.1137028680625623,0.5630849566610878,0.20336180035545684,0.31706466841801917,0.1137028680625623,0.5630849566610878,63.0,5.551115123125783e-17,9.71445146547012e-17,1.1102230246251565e-16
v32.21,25042003,dephasing,22,41,0.8600111801606564,0.18989406319485752,4,4,0.16994778418907913,0.46570485411838436,0.046933226960346505,0.2168810111494256,0.16994778418907908,0.46570485411838425,63.0,0.0,8.326672684688674e-17,1.6653345369377348e-16
v32.21,25042003,dephasing,23,40,0.8145035922143163,0.22541680263899175,4,4,0.1876982680385385,0.6021227518831477,0.17485354029679617,0.36255180833533474,0.18769826803853853,0.6021227518831478,63.0,0.0,8.326672684688674e-17,2.220446049250313e-16
v32.21,25042003,dephasing,24,39,0.7924503337364146,-0.18986863686085914,4,4,-0.1724497483079734,0.029545604512687132,0.17332269105399356,0.0008729427460201185,-0.17244974830797344,0.02954560451268714,63.0,1.0625181290357943e-17,1.1102230246251565e-16,1.3877787807814457e-17
v32.21,25042003,dephasing,25,38,0.7304564375567955,-0.12069684910514648,4,4,-0.13066029828277154,0.03599020751412403,0.13195559331968132,0.0012952950369097096,-0.1306602982827716,0.03599020751412403,63.0,8.456776945386935e-18,1.3877787807814457e-16,6.938893903907228e-18
v32.21,25042003,dephasing,26,37,0.6282295770767102,0.20303041384811155,4,4,-0.017168410016122643,0.2704204149394837,0.0902956108321652,0.07312720081604254,-0.01716841001612265,0.2704204149394837,63.0,0.0,2.42861286636753e-17,1.1102230246251565e-16
v32.21,25042003,dephasing,27,36,0.5285923407155396,0.03208575166444057,4,4,-0.04750499290812847,0.11697988528839531,0.061189286470214585,0.013684293562086124,-0.04750499290812846,0.1169798852883953,63.0,1.734723475976807e-18,2.0816681711721685e-17,2.7755575615628914e-17
v32.21,25042003,dephasing,28,35,0.35604626522311367,0.08763226807158375,4,4,0.3268804281847544,0.708386340423035,0.17493077911318566,0.50181120729794,0.3268804281847544,0.708386340423035,63.0,0.0,1.1102230246251565e-16,2.220446049250313e-16
v32.21,25042003,dephasing,29,34,0.31452673465979314,-0.008167163721745183,4,4,-0.21972378692960737,0.12150111052162232,0.23448630678759474,0.014762519857987481,-0.21972378692960728,0.12150111052162231,63.0,8.673617379884035e-18,8.326672684688674e-17,1.3877787807814457e-17
v32.21,25042003,dephasing,30,33,0.2812510284738395,0.16561927024733597,4,4,0.04915793298050461,0.49464989478208066,0.19552058542741887,0.24467851840792354,0.04915793298050466,0.4946498947820807,63.0,2.7755575615628914e-17,6.938893903907228e-17,1.6653345369377348e-16
v32.21,25042003,dephasing,31,32,0.22261710284152597,-0.1109050420586179,4,4,-0.03414024052837824,0.20039719028056385,0.07429927440072279,0.04015903387234452,-0.03414024052837826,0.20039719028056385,63.0,6.938893903907228e-18,4.85722573273506e-17,2.7755575615628914e-17
v32.21,25042003,transverse,0,63,4.724892247479305,0.006263132399371263,4,4,0.766390792114822,0.9225330230846622,0.08467638656690404,0.8510671786817261,0.7663907921148221,0.9225330230846623,63.0,0.0,2.220446049250313e-16,2.220446049250313e-16
v32.21,25042003,transverse,1,62,4.661007947826044,-0.09033889560942568,4,4,0.1007033140057412,0.4403661725414379,0.09321905191305421,0.19392236591879541,0.10070331400574119,0.44036617254143784,63.0,0.0,4.163336342344337e-17,1.6653345369377348e-16
v32.21,25042003,transverse,2,61,4.483076472080585,0.23248662482851667,4,4,0.773579555419422,0.9175662020931634,0.06834817980424987,0.841927735223672,0.773579555419422,0.9175662020931634,63.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
v32.21,25042003,transverse,3,60,4.432000767082195,-0.026173354149252065,4,4,0.16952715524928655,0.4825669901883785,0.06334374477018405,0.23287090001947053,0.16952715524928647,0.48256699018837845,63.0,0.0,8.326672684688674e-17,1.1102230246251565e-16
v32.21,25042003,transverse,4,59,3.5587695209528842,0.10135983853917396,4,4,0.499559328930067,0.7685441809218667,0.09110082909879597,0.5906601580288631,0.49955932893006705,0.7685441809218667,63.0,1.1102230246251565e-16,2.7755575615628914e-16,3.3306690738754696e-16
v32.21,25042003,transverse,5,58,3.4013697005823573,0.14637306918129817,4,4,0.5415266824696743,0.7946158627255762,0.08988768682543735,0.6314143692951115,0.5415266824696741,0.7946158627255759,63.0,0.0,2.220446049250313e-16,2.220446049250313e-16
v32.21,25042003,transverse,6,57,3.0219591345768237,-0.004068005577260975,4,4,0.2504991653542088,0.5922561977324459,0.10026823839828511,0.3507674037524939,0.25049916535420874,0.5922561977324456,63.0,5.551115123125783e-17,1.6653345369377348e-16,2.220446049250313e-16
v32.21,25042003,transverse,7,56,2.928128652892331,0.0035321928558358084,4,4,0.12176126740317106,0.45863199995243026,0.08858204397719499,0.21034331138036616,0.12176126740317114,0.4586319999524304,63.0,0.0,1.5265566588595902e-16,2.7755575615628914e-16
v32.21,25042003,transverse,8,55,2.8157325520582783,-0.355476622738803,4,4,-0.005507491103519217,0.31785795165455477,0.10654116853354847,0.10103367743002925,-0.005507491103519209,0.3178579516545547,63.0,0.0,1.6479873021779667e-17,5.551115123125783e-17
v32.21,25042003,transverse,9,54,2.7410731723581874,-0.03246887068442604,4,4,0.1311788145336482,0.44577094531742034,0.06753292115553833,0.19871173568918654,0.1311788145336482,0.44577094531742034,63.0,2.7755575615628914e-17,5.551115123125783e-17,5.551115123125783e-17
v32.21,25042003,transverse,10,53,2.6257432392042195,0.43564229103240915,4,4,0.10191227167852802,0.795807266752945,0.5313969341382649,0.633309205816793,0.10191227167852804,0.795807266752945,63.0,1.1102230246251565e-16,4.163336342344337e-17,1.1102230246251565e-16
v32.21,25042003,transverse,11,52,2.5876306236274904,0.1825166972924212,4,4,-0.15102552713965184,0.5975193395476674,0.5080548882731328,0.35702936113348105,-0.15102552713965184,0.5975193395476677,63.0,0.0,0.0,4.440892098500626e-16
v32.21,25042003,transverse,12,51,2.5597906793351095,-0.07416129901527307,4,4,0.012841956734547376,0.4226744038482401,0.1658116949339179,0.17865365166846522,0.012841956734547333,0.4226744038482402,63.0,0.0,6.418476861114186e-17,1.1102230246251565e-16
v32.21,25042003,transverse,13,50,2.4884652205054385,0.10843057678297427,4,4,-0.10692439983844457,0.20668701599205097,0.14964392241814298,0.042719522579698355,-0.10692439983844462,0.20668701599205103,63.0,6.938893903907228e-18,1.1102230246251565e-16,1.1102230246251565e-16
v32.21,25042003,transverse,14,49,2.370949853446962,0.0006155029789442767,4,4,0.007992198521806177,0.3611617782071336,0.1224456315159326,0.1304378300377388,0.00799219852180619,0.3611617782071337,63.0,0.0,3.9898639947466563e-17,1.1102230246251565e-16
v32.21,25042003,transverse,15,48,2.333649028464805,-0.07385146974627887,4,4,0.14101657207498935,0.5278066922496596,0.13756333230853737,0.27857990438352664,0.14101657207498924,0.5278066922496594,63.0,5.551115123125783e-17,1.6653345369377348e-16,3.3306690738754696e-16
v32.21,25042003,transverse,16,47,1.7681813662088435,0.19549449138789798,4,4,0.1946236948825435,0.5793736310977549,0.1410501095288538,0.33567380441139727,0.19462369488254344,0.5793736310977549,63.0,5.551115123125783e-17,8.326672684688674e-17,1.1102230246251565e-16
v32.21,25042003,transverse,17,46,1.7280811260863846,-0.14162345090108633,4,4,-0.17466732085985107,0.04350700193767536,0.17656018007745602,0.0018928592176048883,-0.17466732085985115,0.04350700193767537,63.0,1.0191500421363742e-17,1.6653345369377348e-16,2.0816681711721685e-17
v32.21,25042003,transverse,18,45,1.3779438672080624,0.07379860094953111,4,4,-0.06628195754747856,0.31462608393684577,0.16527153024091368,0.09898957269343511,-0.06628195754747856,0.31462608393684577,63.0,1.3877787807814457e-17,4.163336342344337e-17,5.551115123125783e-17
